小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,别人都说屏幕不怎么样就你说很好，特地看了看你的历史有点像水军，所有小米爆料都点值，虽然我用的也是小米， 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,太厚了。。。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,我从不在网络上重拳出击，我只用行动证明，16号晚上雷总直播间抢的5999透明，现在用了一段时间感觉挺好 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,难怪红米k30至尊版抢断货了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,故意引战，你这是坏！ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,屏幕太差太差，绿 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,作为小米1就买了两台的伪米粉说两句！！我去实体店仔细看了三次了，屏幕观感太差了，发绿明显，明显不通透，还没隔壁的小米10屏幕观感好，苏宁定了两次都退了，白白亏了100定金！！！！这个至尊版屏幕啥玩意啊，你其他配置堆得再好，我每天看的是屏幕啊，想不偏色，只有端正坐姿，完全直视屏幕，不信你们看看那些数码博主，收了多少钱，有几个敢发声说屏幕不行的。小米10pro的拍照也是渣，下不去手，卡顿明显！！！ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,小米续航很一般呀 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,确实这个屏幕感官太差了，准备退了。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,你确定视频清晰度没问题？我妈用的就mate10，跟我的10U一比问我为什么我的那么清楚 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,你这个观点我很赞同。
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,我一直觉得小米的定价就是普通机1299，
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,旗舰2099，鬼科技2799的水平。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,期待小米10T 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,涨价了，等双十一看看 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,10倍很稳 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,哥们 发个贴多少钱？ 发帖前先了解下100x变焦和2x变焦是什么吧， 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,其实用途不一样，顶级拍照手机5倍10倍是为了拍清楚也能拍清楚的，而上百倍纯粹就是为了看得见 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,1080P，OLED，这个尺寸都差不多这样的PPI。想要更高的，怕是只有一加8 Pro，Find X2 Pro，三星S和Note的大杯了。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,感谢米粉对华为的支持 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,用5倍，10倍就可以了，120倍本身就是噱头，数码变焦别家的也好不到到哪里去。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,别人是反讽，哈哈 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,没建行光大信用卡，只能默默看着各位值友上了。一不小心就节约了好几大钱块人民币 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,来晚了，没有建行信用卡选项。不然建行公务卡正好派上用场 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,买不起拜拜了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,哈哈？？？两倍吗？真敢说 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,去哪里领钱 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,难道就没有人觉得屏幕不清楚吗？尤其是看视频的时候，感觉还不如我三年前的mate10清晰。这是啥原因，是我不习惯，还是屏幕的所谓ppi低？求懂的讲讲呗 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,建行信用卡怎么做到的？一直到支付成功了都没看到… 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,数字变焦的，现在没法指望能如何如何了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,6000元的小米手机已经筛选掉一大部分粉丝群了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,毕竟先有华为后有天，莱卡后摄赛神仙，emmc都能优化成ufs，照片优化小意思 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,可能吗哈哈？ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,没用过就有，用过了就没了，应该 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,没谁说过120能用啊，
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,。5倍10倍还是可以的。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,拍照还是感觉糊。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,价格不错，值得入手 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,是个假粉丝 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,正好劝退不然直痒痒 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,华为的不渣，100倍比小米两倍还清楚 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,哪家的数码变焦放最大不渣？ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,买小米的旗舰机的根本不是图配置的，不买的就别瞎操心了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,京东当天收货 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,我上次买的  昨天到了 东莞 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,买过了还有没有建行-200 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,有道理，这种倍数是用来看的，不是用来拍的 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,等发货等了五天都没动静果断退了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,我的50倍都用不到，最多用到20倍 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,雷布斯：这TM绝对是来捣乱的 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,现在只有12了，相当于变相涨价了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,多谢指导！ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,还是用得到的 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,1999见 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,想买顶配，我又嫌贵 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,现在只有12期免息了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,24期免息，再减200 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,不管120还是别家100都很渣 都不过是噱头  真正拍照也用不到这个焦段 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,120倍拍照也就是个噱头，照片渣的要命 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,提交订单后，支付时手动去选建行信用卡，就可以了，现在光大卡减100，招行减50，还有减150的，相比来说都是12期免息，建行减200 
